suicide_age_45_59_per_100000_people,geo,time
17.64,mus,1992
14.15,mus,1993
11.12,mus,1994
18.34,mus,1995
15.78,mus,1996
8.77,mus,1997
17.00,mus,1998
13.63,mus,1999
12.92,mus,2000
10.81,mus,2001
14.86,mus,2002
13.79,mus,2003
10.95,mus,2004
10.48,mus,2005
11.61,mus,2006
9.91,mus,2007
7.62,mus,2008
1.67,mex,1955
3.11,mex,1956
2.64,mex,1957
3.20,mex,1958
4.34,mex,1959
3.98,mex,1960
3.12,mex,1961
2.33,mex,1962
3.77,mex,1963
3.01,mex,1964
3.09,mex,1965
3.26,mex,1966
3.63,mex,1967
2.27,mex,1968
1.29,mex,1969
2.04,mex,1970
1.30,mex,1971
1.22,mex,1972
1.11,mex,1973
3.88,mex,1974
3.08,mex,1975
2.61,mex,1976
2.63,mex,1977
2.94,mex,1978
2.39,mex,1979
2.30,mex,1980
2.91,mex,1981
2.23,mex,1982
2.40,mex,1983
1.74,mex,1984
2.84,mex,1985
3.51,mex,1986
3.35,mex,1987
3.67,mex,1988
3.39,mex,1989
3.51,mex,1990
3.74,mex,1991
3.76,mex,1992
3.94,mex,1993
4.12,mex,1994
4.31,mex,1995
4.56,mex,1996
4.29,mex,1997
3.84,mex,1998
3.81,mex,1999
4.24,mex,2000
4.51,mex,2001
4.33,mex,2002
4.53,mex,2003
4.49,mex,2004
4.75,mex,2005
4.70,mex,2006
4.34,mex,2007
43.01,mda,1981
41.98,mda,1982
42.55,mda,1985
43.16,mda,1986
32.78,mda,1987
36.57,mda,1988
33.92,mda,1989
30.69,mda,1990
32.70,mda,1991
31.90,mda,1992
32.11,mda,1993
37.76,mda,1994
36.74,mda,1995
34.76,mda,1996
32.53,mda,1997
34.10,mda,1998
32.38,mda,1999
30.69,mda,2000
33.01,mda,2001
32.62,mda,2002
36.25,mda,2003
32.03,mda,2004
39.80,mda,2005
36.23,mda,2006
31.81,mda,2007
31.68,mda,2008
11.38,nld,1950
11.70,nld,1951
12.99,nld,1952
12.30,nld,1953
12.58,nld,1954
12.53,nld,1955
11.15,nld,1956
12.27,nld,1957
12.97,nld,1958
12.20,nld,1959
13.45,nld,1960
12.57,nld,1961
12.05,nld,1962
11.34,nld,1963
13.35,nld,1964
12.06,nld,1965
14.88,nld,1966
11.03,nld,1967
10.59,nld,1968
14.45,nld,1969
14.81,nld,1970
15.31,nld,1971
14.07,nld,1972
16.86,nld,1973
15.82,nld,1974
16.57,nld,1975
15.76,nld,1976
15.58,nld,1977
14.88,nld,1978
19.08,nld,1979
15.24,nld,1980
16.02,nld,1981
17.11,nld,1982
18.51,nld,1983
19.05,nld,1984
16.47,nld,1985
16.76,nld,1986
16.05,nld,1987
14.78,nld,1988
15.78,nld,1989
12.52,nld,1990
14.11,nld,1991
13.91,nld,1992
13.43,nld,1993
13.91,nld,1994
13.00,nld,1995
13.88,nld,1996
12.29,nld,1997
13.55,nld,1998
13.36,nld,1999
14.69,nld,2000
14.02,nld,2001
14.73,nld,2002
14.22,nld,2003
15.54,nld,2004
15.86,nld,2005
15.17,nld,2006
13.25,nld,2007
14.39,nld,2008
17.29,nzl,1950
21.90,nzl,1951
19.40,nzl,1952
20.20,nzl,1953
17.53,nzl,1954
19.77,nzl,1955
23.15,nzl,1956
20.16,nzl,1957
21.86,nzl,1958
17.23,nzl,1959
21.55,nzl,1960
18.21,nzl,1961
14.41,nzl,1962
23.50,nzl,1963
20.77,nzl,1964
21.48,nzl,1965
22.84,nzl,1966
20.50,nzl,1967
22.10,nzl,1968
19.84,nzl,1969
19.18,nzl,1970
18.38,nzl,1971
17.43,nzl,1972
19.34,nzl,1973
16.41,nzl,1974
17.05,nzl,1975
17.04,nzl,1976
19.51,nzl,1977
18.56,nzl,1978
18.15,nzl,1979
15.37,nzl,1980
15.17,nzl,1981
18.78,nzl,1982
14.45,nzl,1983
15.86,nzl,1984
15.06,nzl,1985
16.57,nzl,1986
20.17,nzl,1987
18.33,nzl,1988
15.17,nzl,1989
15.94,nzl,1990
16.15,nzl,1991
17.18,nzl,1992
12.94,nzl,1993
14.53,nzl,1994
16.47,nzl,1995
14.29,nzl,1996
13.49,nzl,1997
14.14,nzl,1998
13.35,nzl,1999
12.78,nzl,2000
10.22,nzl,2001
13.03,nzl,2002
15.34,nzl,2003
12.76,nzl,2004
15.43,nzl,2005
15.60,nzl,2006
10.30,nor,1951
11.13,nor,1952
16.45,nor,1953
14.83,nor,1954
14.77,nor,1955
14.62,nor,1956
16.45,nor,1957
17.12,nor,1958
17.05,nor,1959
12.94,nor,1960
11.76,nor,1961
15.25,nor,1962
15.72,nor,1963
16.00,nor,1964
13.64,nor,1965
13.25,nor,1966
14.16,nor,1967
14.94,nor,1968
15.92,nor,1969
15.36,nor,1970
13.66,nor,1971
16.46,nor,1972
17.10,nor,1973
19.31,nor,1974
16.86,nor,1975
18.97,nor,1976
19.25,nor,1977
20.02,nor,1978
22.62,nor,1979
21.30,nor,1980
23.83,nor,1981
24.33,nor,1982
28.79,nor,1983
22.80,nor,1984
22.63,nor,1985
22.81,nor,1986
24.03,nor,1987
25.32,nor,1988
22.78,nor,1989
21.95,nor,1990
22.82,nor,1991
19.11,nor,1992
15.67,nor,1993
17.95,nor,1994
15.76,nor,1995
15.27,nor,1996
16.17,nor,1997
16.49,nor,1998
16.79,nor,1999
15.63,nor,2000
16.42,nor,2001
13.34,nor,2002
14.58,nor,2003
16.52,nor,2004
14.77,nor,2005
15.98,nor,2006
15.92,nor,2007
0.99,pan,1984
3.91,pan,1985
6.79,pan,1986
6.17,pan,1987
5.42,pan,1988
5.61,pan,1989
5.28,pan,1996
6.06,pan,1997
6.53,pan,1998
7.48,pan,1999
6.31,pan,2000
7.25,pan,2001
9.81,pan,2002
8.17,pan,2003
7.18,pan,2004
7.26,pan,2006
3.88,pry,1994
2.89,pry,1995
1.69,pry,1996
4.07,pry,1997
4.05,pry,1998
5.40,pry,1999
4.20,pry,2000
4.25,pry,2001
3.50,pry,2002
3.50,pry,2003
4.38,pry,2004
4.99,pry,2005
4.89,pry,2006
0.80,phl,1992
1.47,phl,1993
1.53,phl,1997
1.59,phl,1998
1.98,phl,1999
2.69,phl,2000
2.05,phl,2001
2.11,phl,2002
2.38,phl,2003
12.44,pol,1959
15.03,pol,1960
16.68,pol,1961
17.26,pol,1962
15.43,pol,1963
15.55,pol,1964
16.44,pol,1965
17.60,pol,1966
17.92,pol,1967
19.78,pol,1968
20.01,pol,1969
18.92,pol,1970
20.24,pol,1971
19.15,pol,1972
18.83,pol,1973
18.77,pol,1974
19.05,pol,1975
20.66,pol,1976
20.85,pol,1977
22.07,pol,1978
19.97,pol,1979
18.83,pol,1983
22.57,pol,1984
22.16,pol,1985
22.22,pol,1986
22.54,pol,1987
20.68,pol,1988
18.86,pol,1989
22.49,pol,1990
24.84,pol,1991
25.76,pol,1992
26.18,pol,1993
24.23,pol,1994
24.82,pol,1995
25.20,pol,1996
24.36,pol,1999
25.54,pol,2000
26.85,pol,2001
25.60,pol,2002
25.51,pol,2003
26.66,pol,2004
26.58,pol,2005
25.63,pol,2006
22.41,pol,2007
24.77,pol,2008
19.17,prt,1955
24.15,prt,1956
16.54,prt,1957
16.35,prt,1958
16.44,prt,1959
17.88,prt,1960
17.28,prt,1961
14.85,prt,1962
18.13,prt,1963
18.87,prt,1964
17.30,prt,1965
18.03,prt,1966
20.04,prt,1967
18.35,prt,1968
13.90,prt,1969
13.18,prt,1970
15.42,prt,1971
14.20,prt,1972
15.21,prt,1973
14.56,prt,1974
14.89,prt,1975
15.34,prt,1976
16.95,prt,1977
14.20,prt,1978
14.31,prt,1979
11.07,prt,1980
11.98,prt,1981
12.06,prt,1982
14.71,prt,1983
14.64,prt,1984
14.09,prt,1985
16.11,prt,1986
12.43,prt,1987
11.91,prt,1988
8.98,prt,1989
10.68,prt,1990
10.98,prt,1991
11.34,prt,1992
9.74,prt,1993
8.90,prt,1994
10.61,prt,1995
7.25,prt,1996
5.40,prt,1997
5.69,prt,1998
4.74,prt,1999
4.03,prt,2000
7.21,prt,2001
14.05,prt,2002
12.68,prt,2003
18.05,rou,1989
15.85,rou,1990
16.07,rou,1991
19.43,rou,1992
22.17,rou,1993
22.24,rou,1994
22.69,rou,1995
22.99,rou,1996
22.48,rou,1997
22.87,rou,1998
21.31,rou,1999
22.71,rou,2000
20.95,rou,2001
25.24,rou,2002
23.36,rou,2003
21.18,rou,2004
21.40,rou,2005
21.95,rou,2006
18.81,rou,2007
18.80,rou,2008
56.11,rus,1980
56.78,rus,1981
57.52,rus,1982
54.92,rus,1985
38.82,rus,1986
38.58,rus,1987
40.10,rus,1988
41.94,rus,1989
42.01,rus,1990
41.13,rus,1991
50.32,rus,1992
63.62,rus,1993
68.44,rus,1994
65.75,rus,1995
59.96,rus,1996
55.26,rus,1997
50.96,rus,1998
57.55,rus,1999
56.17,rus,2000
55.62,rus,2001
51.03,rus,2002
49.13,rus,2003
45.23,rus,2004
41.48,rus,2005
37.02,rus,2006
23.72,srb,1998
24.33,srb,1999
22.85,srb,2000
23.77,srb,2001
22.77,srb,2002
22.50,srb,2003
23.73,srb,2004
22.89,srb,2005
24.47,srb,2006
21.87,srb,2007
23.60,srb,2008
28.07,sgp,1963
18.32,sgp,1964
20.16,sgp,1965
29.71,sgp,1966
21.60,sgp,1967
28.03,sgp,1968
18.72,sgp,1969
21.15,sgp,1970
23.99,sgp,1971
25.36,sgp,1972
15.45,sgp,1973
13.27,sgp,1974
19.05,sgp,1975
18.35,sgp,1976
10.34,sgp,1977
10.76,sgp,1978
13.53,sgp,1979
17.64,sgp,1980
8.19,sgp,1981
9.93,sgp,1982
11.87,sgp,1983
11.56,sgp,1984
15.07,sgp,1985
16.08,sgp,1986
14.22,sgp,1987
16.32,sgp,1988
15.26,sgp,1989
16.42,sgp,1990
8.91,sgp,1991
8.90,sgp,1992
12.78,sgp,1993
12.89,sgp,1994
16.22,sgp,1995
8.33,sgp,1996
11.83,sgp,1997
13.89,sgp,1998
11.74,sgp,1999
11.86,sgp,2000
12.11,sgp,2001
9.87,sgp,2002
11.35,sgp,2003
13.21,sgp,2004
12.97,sgp,2005
25.58,svk,1992
27.08,svk,1993
24.24,svk,1994
23.55,svk,1995
20.25,svk,1996
22.15,svk,1997
20.82,svk,1998
23.43,svk,1999
24.92,svk,2000
20.45,svk,2001
25.03,svk,2002
26.61,svk,2003
23.02,svk,2004
23.71,svk,2005
58.45,svn,1985
51.96,svn,1986
58.49,svn,1987
58.09,svn,1988
63.35,svn,1989
51.44,svn,1990
52.09,svn,1991
40.85,svn,1992
46.01,svn,1993
49.15,svn,1994
45.42,svn,1995
47.20,svn,1996
44.21,svn,1997
44.63,svn,1998
45.36,svn,1999
42.97,svn,2000
42.83,svn,2001
46.82,svn,2002
39.79,svn,2003
42.41,svn,2004
31.53,svn,2005
35.10,svn,2006
31.58,svn,2007
31.39,svn,2008
10.66,esp,1951
10.31,esp,1952
10.61,esp,1953
10.21,esp,1954
10.33,esp,1955
10.01,esp,1956
9.89,esp,1957
9.54,esp,1958
9.75,esp,1959
10.34,esp,1960
9.63,esp,1961
8.41,esp,1962
8.97,esp,1963
8.72,esp,1964
8.49,esp,1965
8.54,esp,1966
8.13,esp,1967
8.13,esp,1968
8.31,esp,1969
7.25,esp,1970
8.09,esp,1971
8.10,esp,1972
7.44,esp,1973
6.65,esp,1974
6.74,esp,1975
7.58,esp,1976
6.82,esp,1977
7.25,esp,1978
6.91,esp,1979
6.80,esp,1980
7.41,esp,1981
7.46,esp,1982
8.77,esp,1983
10.16,esp,1984
9.71,esp,1985
10.70,esp,1986
9.61,esp,1987
9.99,esp,1988
10.04,esp,1989
9.15,esp,1990
8.88,esp,1991
8.47,esp,1992
9.68,esp,1993
9.98,esp,1994
8.78,esp,1995
9.91,esp,1996
9.55,esp,1997
8.75,esp,1998
9.05,esp,1999
9.18,esp,2000
8.21,esp,2001
9.69,esp,2002
9.66,esp,2003
9.72,esp,2004
8.56,esp,2005
11.81,lka,1950
10.20,lka,1951
11.41,lka,1952
12.74,lka,1953
10.99,lka,1954
10.01,lka,1955
11.12,lka,1956
13.57,lka,1957
13.06,lka,1958
12.87,lka,1959
15.98,lka,1960
15.94,lka,1961
16.26,lka,1962
17.62,lka,1963
16.76,lka,1964
16.33,lka,1965
22.18,lka,1966
21.88,lka,1967
21.67,lka,1968
20.72,lka,1977
28.03,lka,1980
29.99,lka,1981
29.68,lka,1982
36.85,lka,1983
36.63,lka,1984
33.81,lka,1985
34.80,lka,1986
29.15,swe,1951
30.85,swe,1952
33.83,swe,1953
28.35,swe,1954
32.27,swe,1955
37.60,swe,1956
36.28,swe,1957
32.15,swe,1958
32.63,swe,1959
31.70,swe,1960
32.21,swe,1961
29.95,swe,1962
34.53,swe,1963
35.50,swe,1964
32.54,swe,1965
35.70,swe,1966
38.19,swe,1967
36.28,swe,1968
40.04,swe,1969
39.56,swe,1970
33.76,swe,1971
33.94,swe,1972
33.35,swe,1973
32.70,swe,1974
31.30,swe,1975
30.55,swe,1976
29.53,swe,1977
28.62,swe,1978
32.45,swe,1979
30.66,swe,1980
30.71,swe,1981
31.44,swe,1982
30.54,swe,1983
28.91,swe,1984
26.83,swe,1985
26.83,swe,1986
28.89,swe,1987
28.69,swe,1988
24.92,swe,1989
23.30,swe,1990
24.30,swe,1991
22.65,swe,1992
24.43,swe,1993
22.31,swe,1994
22.04,swe,1995
21.88,swe,1996
20.28,swe,1997
21.11,swe,1998
18.87,swe,1999
17.32,swe,2000
19.86,swe,2001
18.96,swe,2002
17.52,swe,2003
17.72,swe,2004
20.54,swe,2005
18.54,swe,2006
19.29,swe,2007
35.34,che,1951
34.20,che,1952
36.87,che,1953
38.16,che,1954
39.93,che,1955
36.87,che,1956
38.59,che,1957
37.20,che,1958
33.61,che,1959
32.48,che,1960
32.45,che,1961
32.25,che,1962
28.94,che,1963
27.03,che,1964
31.60,che,1965
32.58,che,1966
29.92,che,1967
32.71,che,1968
31.02,che,1969
33.58,che,1970
29.73,che,1971
32.01,che,1972
31.16,che,1973
31.91,che,1974
36.43,che,1975
33.54,che,1976
37.68,che,1977
35.74,che,1978
36.37,che,1979
35.86,che,1980
33.06,che,1981
32.78,che,1982
37.73,che,1983
34.58,che,1984
34.87,che,1985
30.40,che,1986
30.04,che,1987
29.88,che,1988
28.19,che,1989
29.69,che,1990
30.65,che,1991
28.11,che,1992
28.73,che,1993
28.18,che,1994
27.96,che,1995
26.62,che,1996
24.99,che,1997
26.07,che,1998
24.69,che,1999
24.33,che,2000
25.08,che,2001
25.84,che,2002
23.59,che,2003
24.43,che,2004
22.76,che,2005
23.41,che,2006
22.40,che,2007
7.71,tto,1951
7.03,tto,1952
7.91,tto,1953
6.42,tto,1954
7.49,tto,1955
10.51,tto,1956
8.02,tto,1957
2.14,tto,1958
10.05,tto,1960
5.62,tto,1961
4.25,tto,1962
4.36,tto,1963
7.07,tto,1967
12.28,tto,1968
16.32,tto,1970
7.58,tto,1971
14.09,tto,1972
12.44,tto,1973
11.70,tto,1974
10.61,tto,1975
14.99,tto,1976
13.70,tto,1977
4.78,tto,1978
6.55,tto,1979
4.74,tto,1980
6.44,tto,1981
6.10,tto,1982
7.69,tto,1983
5.33,tto,1984
2.66,tto,1985
14.10,tto,1986
13.14,tto,1987
22.78,tto,1988
24.92,tto,1989
15.34,tto,1990
15.33,tto,1991
19.12,tto,1992
25.21,tto,1993
19.40,tto,1994
22.81,tto,1995
14.62,tto,1996
16.32,tto,1997
20.33,tto,1998
15.93,tto,1999
17.57,tto,2000
20.00,tto,2001
15.08,tto,2002
22.95,tkm,1981
17.47,tkm,1982
19.32,tkm,1985
19.27,tkm,1986
17.08,tkm,1987
16.61,tkm,1988
18.05,tkm,1989
15.27,tkm,1990
14.07,tkm,1991
10.75,tkm,1992
12.51,tkm,1993
11.69,tkm,1994
11.02,tkm,1995
11.84,tkm,1996
13.68,tkm,1997
18.75,tkm,1998
40.38,ukr,1981
42.53,ukr,1982
39.39,ukr,1985
30.34,ukr,1986
33.36,ukr,1987
30.56,ukr,1988
35.42,ukr,1989
34.90,ukr,1990
34.85,ukr,1991
37.92,ukr,1992
39.50,ukr,1993
45.06,ukr,1994
49.44,ukr,1995
51.95,ukr,1996
49.73,ukr,1997
49.51,ukr,1998
47.11,ukr,1999
47.58,ukr,2000
43.01,ukr,2001
38.94,ukr,2002
38.73,ukr,2003
35.33,ukr,2004
33.03,ukr,2005
30.30,ukr,2006
17.72,gbr,1950
17.44,gbr,1951
16.62,gbr,1952
17.31,gbr,1953
18.53,gbr,1954
18.99,gbr,1955
20.03,gbr,1956
19.57,gbr,1957
19.59,gbr,1958
18.97,gbr,1959
18.36,gbr,1960
18.46,gbr,1961
19.45,gbr,1962
19.02,gbr,1963
18.57,gbr,1964
17.14,gbr,1965
16.84,gbr,1966
15.30,gbr,1967
15.04,gbr,1968
14.08,gbr,1969
13.04,gbr,1970
12.97,gbr,1971
12.37,gbr,1972
12.50,gbr,1973
13.30,gbr,1974
11.82,gbr,1975
12.08,gbr,1976
13.41,gbr,1977
12.42,gbr,1978
13.82,gbr,1979
13.93,gbr,1980
14.49,gbr,1981
14.64,gbr,1982
13.88,gbr,1983
14.25,gbr,1984
13.91,gbr,1985
12.28,gbr,1986
11.59,gbr,1987
11.39,gbr,1988
10.73,gbr,1989
11.09,gbr,1990
10.89,gbr,1991
10.85,gbr,1992
10.68,gbr,1993
9.45,gbr,1994
9.09,gbr,1995
9.25,gbr,1996
9.20,gbr,1997
9.23,gbr,1998
9.64,gbr,1999
9.61,gbr,2000
9.64,gbr,2001
9.37,gbr,2002
8.94,gbr,2003
10.01,gbr,2004
9.69,gbr,2005
10.25,gbr,2006
9.22,gbr,2007
22.23,usa,1950
19.66,usa,1951
19.04,usa,1952
19.40,usa,1953
20.12,usa,1954
21.00,usa,1955
19.95,usa,1956
19.35,usa,1957
21.55,usa,1958
20.97,usa,1959
21.59,usa,1960
21.28,usa,1961
21.88,usa,1962
22.09,usa,1963
21.38,usa,1964
21.79,usa,1965
20.87,usa,1966
20.41,usa,1967
20.31,usa,1968
19.75,usa,1969
20.39,usa,1970
20.67,usa,1971
20.32,usa,1972
19.91,usa,1973
19.82,usa,1974
20.15,usa,1975
19.50,usa,1976
18.95,usa,1977
17.24,usa,1978
16.44,usa,1979
16.02,usa,1980
16.41,usa,1981
16.78,usa,1982
16.30,usa,1983
16.69,usa,1984
16.03,usa,1985
16.56,usa,1986
16.10,usa,1987
14.96,usa,1988
14.85,usa,1989
15.21,usa,1990
15.48,usa,1991
14.67,usa,1992
14.59,usa,1993
14.10,usa,1994
14.12,usa,1995
14.74,usa,1996
14.64,usa,1997
14.53,usa,1998
13.86,usa,1999
13.93,usa,2000
14.83,usa,2001
15.41,usa,2002
15.53,usa,2003
15.93,usa,2004
15.84,usa,2005
18.18,ury,1955
18.24,ury,1956
17.99,ury,1957
15.63,ury,1958
22.78,ury,1959
14.65,ury,1960
15.78,ury,1963
11.35,ury,1964
17.39,ury,1965
18.52,ury,1966
16.43,ury,1967
14.91,ury,1968
15.76,ury,1969
15.53,ury,1970
16.03,ury,1971
19.63,ury,1972
20.27,ury,1973
17.07,ury,1974
13.06,ury,1975
18.00,ury,1976
18.17,ury,1977
18.19,ury,1978
12.79,ury,1980
14.74,ury,1981
15.60,ury,1982
17.80,ury,1983
19.53,ury,1984
14.50,ury,1985
9.86,ury,1986
13.48,ury,1987
12.83,ury,1988
13.37,ury,1989
15.35,ury,1990
21.39,ury,1993
19.79,ury,1994
20.58,ury,1995
17.11,ury,1996
16.88,ury,1997
24.81,ury,1998
19.72,ury,1999
24.62,ury,2000
26.90,ury,2001
24.32,ury,2004
16.49,uzb,1981
15.40,uzb,1982
20.73,uzb,1985
16.03,uzb,1986
15.23,uzb,1987
13.85,uzb,1988
17.32,uzb,1989
15.84,uzb,1990
15.20,uzb,1991
10.21,uzb,1992
12.72,uzb,1993
13.73,uzb,1994
17.13,uzb,1995
16.34,uzb,1996
14.33,uzb,1997
12.90,uzb,1998
13.89,uzb,1999
13.03,uzb,2000
11.63,uzb,2001
10.04,uzb,2002
9.45,uzb,2003
7.64,uzb,2004
7.22,uzb,2005
11.71,ven,1955
11.66,ven,1956
10.64,ven,1957
11.13,ven,1958
11.28,ven,1959
11.40,ven,1960
10.37,ven,1961
11.08,ven,1962
8.56,ven,1963
12.47,ven,1964
10.93,ven,1965
11.61,ven,1966
13.05,ven,1967
11.57,ven,1968
11.68,ven,1969
12.23,ven,1970
13.36,ven,1971
13.13,ven,1972
12.45,ven,1973
9.96,ven,1974
10.27,ven,1975
9.04,ven,1976
9.02,ven,1977
9.30,ven,1978
6.89,ven,1979
10.07,ven,1980
7.71,ven,1981
8.45,ven,1982
8.24,ven,1983
9.38,ven,1985
7.00,ven,1986
8.02,ven,1987
7.92,ven,1988
7.87,ven,1989
8.01,ven,1990
6.51,ven,1992
6.84,ven,1993
6.78,ven,1994
6.25,ven,1996
5.61,ven,1997
6.62,ven,1998
6.86,ven,1999
6.50,ven,2000
8.27,ven,2001
6.81,ven,2002
5.59,ven,2003
5.03,ven,2004
5.03,ven,2005
4.18,ven,2007
34.62,cheslo,1953
33.13,cheslo,1954
34.29,cheslo,1955
33.31,cheslo,1956
35.87,cheslo,1957
35.87,cheslo,1958
39.28,cheslo,1959
39.29,cheslo,1960
35.23,cheslo,1961
34.08,cheslo,1962
32.76,cheslo,1963
32.32,cheslo,1964
32.48,cheslo,1965
34.12,cheslo,1966
34.55,cheslo,1967
34.48,cheslo,1968
32.36,cheslo,1969
37.19,cheslo,1970
36.23,cheslo,1971
35.13,cheslo,1972
33.36,cheslo,1973
35.04,cheslo,1974
30.57,cheslo,1975
32.08,cheslo,1976
32.67,cheslo,1977
31.89,cheslo,1978
29.80,cheslo,1979
30.27,cheslo,1980
30.47,cheslo,1981
29.64,cheslo,1982
30.99,cheslo,1983
28.12,cheslo,1984
29.72,cheslo,1985
30.32,cheslo,1986
26.65,cheslo,1987
24.86,cheslo,1988
27.67,cheslo,1989
28.84,cheslo,1990
26.74,cheslo,1991
41.26,deu_east,1973
46.48,deu_east,1974
37.18,deu_east,1989
38.44,deu_east,1990
30.36,deu_west,1952
31.90,deu_west,1953
32.32,deu_west,1954
33.07,deu_west,1955
32.72,deu_west,1956
31.88,deu_west,1957
31.74,deu_west,1958
31.42,deu_west,1959
32.38,deu_west,1960
32.08,deu_west,1961
30.20,deu_west,1962
32.32,deu_west,1963
33.55,deu_west,1964
32.41,deu_west,1965
34.32,deu_west,1966
36.03,deu_west,1967
33.83,deu_west,1968
33.57,deu_west,1969
34.42,deu_west,1970
33.20,deu_west,1971
31.60,deu_west,1972
32.88,deu_west,1973
32.73,deu_west,1974
31.81,deu_west,1975
32.13,deu_west,1976
32.86,deu_west,1977
31.17,deu_west,1978
30.92,deu_west,1979
30.74,deu_west,1980
30.56,deu_west,1981
30.80,deu_west,1982
29.72,deu_west,1983
28.06,deu_west,1984
28.28,deu_west,1985
25.97,deu_west,1986
25.84,deu_west,1987
23.41,deu_west,1988
22.09,deu_west,1989
20.64,deu_west,1990
48.50,ussr,1982
52.90,ussr,1983
55.61,ussr,1984
46.27,ussr,1985
33.76,ussr,1986
34.12,ussr,1987
34.29,ussr,1988
37.06,ussr,1989
36.57,ussr,1990
25.55,yug,1968
25.72,yug,1969
24.63,yug,1978
25.34,yug,1979
26.14,yug,1980
26.28,yug,1981
26.34,yug,1982
27.58,yug,1983
28.92,yug,1984
26.57,yug,1985
23.95,yug,1986
28.38,yug,1987
26.66,yug,1988
26.09,yug,1989
24.23,yug,1990
21.52,scg,1997
20.96,scg,1998
21.64,scg,1999
20.05,scg,2000
23.94,scg,2001
22.81,scg,2002
