geo,population_aged_5_9_years_both_sexes_percent,time
deu,4.08,2045
deu,4.17,2050
gha,14.42,1950
gha,14.84,1955
gha,13.76,1960
gha,14.29,1965
gha,14.79,1970
gha,15.08,1975
gha,15.06,1980
gha,14.83,1985
gha,14.55,1990
gha,14.21,1995
gha,13.73,2000
gha,13.07,2005
gha,12.54,2010
gha,12.23,2015
gha,11.87,2020
gha,11.28,2025
gha,10.71,2030
gha,10.12,2035
gha,9.68,2040
gha,9.32,2045
gha,8.96,2050
grc,8.55,1950
grc,9.19,1955
grc,8.66,1960
grc,8.65,1965
grc,7.96,1970
grc,8.39,1975
grc,7.29,1980
grc,7.16,1985
grc,6.46,1990
grc,5.34,1995
grc,4.96,2000
grc,4.75,2005
grc,4.67,2010
grc,4.84,2015
grc,4.62,2020
grc,4.40,2025
grc,4.24,2030
grc,4.22,2035
grc,4.32,2040
grc,4.46,2045
grc,4.57,2050
grd,16.00,1950
grd,15.85,1955
grd,15.91,1960
grd,18.28,1965
grd,18.09,1970
grd,13.19,1975
grd,13.48,1980
grd,11.88,1985
grd,13.54,1990
grd,14.00,1995
grd,11.88,2000
grd,9.80,2005
grd,8.82,2010
grd,9.35,2015
grd,9.17,2020
grd,8.18,2025
grd,7.41,2030
grd,6.54,2035
grd,5.83,2040
grd,5.94,2045
grd,6.12,2050
glp,11.90,1950
glp,14.41,1955
glp,14.23,1960
glp,14.52,1965
glp,14.15,1970
glp,14.33,1975
glp,11.35,1980
glp,10.17,1985
glp,8.83,1990
glp,8.64,1995
glp,8.39,2000
glp,7.47,2005
glp,7.69,2010
glp,7.16,2015
glp,6.60,2020
glp,6.37,2025
glp,6.11,2030
glp,5.68,2035
glp,5.71,2040
glp,5.56,2045
glp,5.45,2050
gum,7.02,1950
gum,11.29,1955
gum,13.43,1960
gum,13.70,1965
gum,14.12,1970
gum,12.77,1975
gum,12.50,1980
gum,10.83,1985
gum,9.85,1990
gum,10.20,1995
gum,10.32,2000
gum,10.18,2005
gum,9.44,2010
gum,8.38,2015
gum,7.92,2020
gum,7.58,2025
gum,7.34,2030
gum,7.05,2035
gum,6.84,2040
gum,6.33,2045
gum,6.25,2050
gtm,13.70,1950
gtm,14.87,1955
gtm,15.07,1960
gtm,14.48,1965
gtm,14.56,1970
gtm,14.59,1975
gtm,14.91,1980
gtm,15.17,1985
gtm,15.22,1990
gtm,14.67,1995
gtm,14.78,2000
gtm,14.35,2005
gtm,13.95,2010
gtm,13.21,2015
gtm,12.43,2020
gtm,11.57,2025
gtm,10.68,2030
gtm,9.81,2035
gtm,8.98,2040
gtm,8.22,2045
gtm,7.53,2050
gin,12.95,1950
gin,12.59,1955
gin,13.22,1960
gin,13.40,1965
gin,13.61,1970
gin,13.63,1975
gin,13.88,1980
gin,14.16,1985
gin,14.41,1990
gin,14.55,1995
gin,14.46,2000
gin,14.17,2005
gin,14.01,2010
gin,13.90,2015
gin,13.46,2020
gin,12.79,2025
gin,12.03,2030
gin,11.29,2035
gin,10.62,2040
gin,10.01,2045
gin,9.42,2050
gnb,12.55,1950
gnb,12.01,1955
gnb,15.51,1960
gnb,12.19,1965
gnb,12.79,1970
gnb,10.07,1975
gnb,16.07,1980
gnb,13.93,1985
gnb,12.93,1990
gnb,13.12,1995
gnb,13.50,2000
gnb,13.93,2005
gnb,13.94,2010
gnb,13.83,2015
gnb,13.56,2020
gnb,13.12,2025
gnb,12.70,2030
gnb,12.11,2035
gnb,11.56,2040
gnb,10.99,2045
gnb,10.50,2050
guy,12.77,1950
guy,14.61,1955
guy,16.20,1960
guy,15.37,1965
guy,16.10,1970
guy,15.01,1975
guy,13.66,1980
guy,12.86,1985
guy,12.70,1990
guy,10.54,1995
guy,10.04,2000
guy,11.01,2005
guy,9.83,2010
guy,8.21,2015
guy,7.65,2020
guy,7.52,2025
guy,7.43,2030
guy,7.14,2035
guy,6.49,2040
guy,5.96,2045
guy,5.56,2050
hti,13.01,1950
hti,12.20,1955
hti,13.31,1960
hti,13.62,1965
hti,13.94,1970
hti,13.63,1975
hti,13.02,1980
hti,13.58,1985
hti,14.94,1990
hti,14.18,1995
hti,13.38,2000
hti,12.77,2005
hti,11.88,2010
hti,11.33,2015
hti,10.76,2020
hti,10.24,2025
hti,9.71,2030
hti,9.11,2035
hti,8.54,2040
hti,8.03,2045
hti,7.58,2050
hnd,13.11,1950
hnd,13.74,1955
hnd,15.13,1960
hnd,15.27,1965
hnd,15.53,1970
hnd,15.77,1975
hnd,15.24,1980
hnd,15.32,1985
hnd,15.24,1990
hnd,14.77,1995
hnd,14.42,2000
hnd,13.36,2005
hnd,12.17,2010
hnd,11.40,2015
hnd,10.65,2020
hnd,9.86,2025
hnd,9.04,2030
hnd,8.25,2035
hnd,7.52,2040
hnd,6.85,2045
hnd,6.49,2050
hkg,6.33,1950
hkg,13.08,1955
hkg,13.63,1960
hkg,14.17,1965
hkg,13.39,1970
hkg,9.31,1975
hkg,8.22,1980
hkg,7.66,1985
hkg,7.47,1990
hkg,6.29,1995
hkg,5.89,2000
hkg,4.58,2005
hkg,3.11,2010
hkg,3.54,2015
hkg,4.12,2020
hkg,4.05,2025
hkg,3.91,2030
hkg,3.65,2035
hkg,3.48,2040
hkg,3.56,2045
hkg,3.83,2050
hun,8.28,1950
hun,8.29,1955
hun,9.25,1960
hun,7.84,1965
hun,6.22,1970
hun,6.73,1975
hun,7.41,1980
hun,7.91,1985
hun,6.24,1990
hun,6.02,1995
hun,5.80,2000
hun,4.93,2005
hun,4.80,2010
hun,5.01,2015
hun,5.03,2020
hun,4.91,2025
hun,4.82,2030
hun,4.71,2035
hun,4.65,2040
hun,4.77,2045
hun,4.95,2050
isl,9.79,1950
isl,11.39,1955
isl,11.36,1960
isl,11.98,1965
isl,11.33,1970
isl,9.68,1975
isl,9.21,1980
isl,8.68,1985
isl,8.23,1990
isl,7.84,1995
isl,8.21,2000
isl,7.09,2005
isl,6.36,2010
isl,6.80,2015
isl,6.47,2020
isl,6.27,2025
isl,5.90,2030
isl,5.57,2035
isl,5.22,2040
isl,5.18,2045
isl,5.16,2050
ind,11.90,1950
ind,11.99,1955
ind,13.87,1960
ind,13.71,1965
ind,13.42,1970
ind,13.11,1975
ind,12.86,1980
ind,12.84,1985
ind,12.58,1990
ind,12.19,1995
ind,11.82,2000
ind,10.98,2005
ind,10.31,2010
ind,9.54,2015
ind,8.91,2020
ind,8.26,2025
ind,7.61,2030
ind,6.97,2035
ind,6.48,2040
ind,6.29,2045
ind,6.09,2050
idn,12.72,1950
idn,11.90,1955
idn,12.83,1960
idn,13.80,1965
idn,13.90,1970
idn,13.87,1975
idn,13.50,1980
idn,12.83,1985
idn,12.11,1990
idn,10.97,1995
idn,10.07,2000
idn,9.37,2005
idn,9.03,2010
idn,8.37,2015
idn,7.64,2020
idn,6.94,2025
idn,6.64,2030
idn,6.47,2035
idn,6.29,2040
idn,6.06,2045
idn,5.80,2050
irn,12.19,1950
irn,13.77,1955
irn,14.48,1960
irn,14.41,1965
irn,14.54,1970
irn,14.78,1975
irn,14.26,1980
irn,14.40,1985
irn,15.68,1990
irn,13.68,1995
irn,10.51,2000
irn,7.59,2005
irn,7.87,2010
irn,8.32,2015
irn,8.04,2020
irn,7.36,2025
irn,6.34,2030
irn,5.85,2035
irn,5.84,2040
irn,5.91,2045
irn,5.77,2050
irq,12.43,1950
irq,11.39,1955
irq,16.49,1960
irq,13.86,1965
irq,14.25,1970
irq,15.76,1975
irq,15.45,1980
irq,15.32,1985
irq,14.95,1990
irq,14.52,1995
irq,14.04,2000
irq,14.31,2005
irq,13.56,2010
irq,12.59,2015
irq,11.59,2020
irq,10.87,2025
irq,10.34,2030
irq,9.79,2035
irq,9.15,2040
irq,8.53,2045
irq,8.00,2050
irl,9.50,1950
irl,10.20,1955
irl,10.20,1960
irl,10.36,1965
irl,10.63,1970
irl,10.25,1975
irl,10.41,1980
irl,9.83,1985
irl,9.47,1990
irl,7.96,1995
irl,6.99,2000
irl,6.59,2005
irl,6.95,2010
irl,7.27,2015
irl,6.96,2020
irl,6.22,2025
irl,5.65,2030
irl,5.42,2035
irl,5.51,2040
irl,5.66,2045
irl,5.66,2050
isr,9.05,1950
isr,11.84,1955
isr,12.72,1960
isr,11.31,1965
isr,10.77,1970
isr,10.60,1975
isr,11.50,1980
isr,10.94,1985
isr,10.42,1990
isr,9.71,1995
isr,9.17,2000
isr,9.40,2005
isr,9.32,2010
isr,8.98,2015
isr,8.30,2020
isr,7.72,2025
isr,7.34,2030
isr,7.12,2035
isr,6.92,2040
isr,6.62,2045
isr,6.24,2050
ita,8.28,1950
ita,8.90,1955
ita,8.06,1960
ita,7.96,1965
ita,8.53,1970
ita,8.24,1975
ita,7.67,1980
ita,6.33,1985
ita,5.23,1990
ita,4.85,1995
ita,4.79,2000
ita,4.57,2005
ita,4.74,2010
ita,4.82,2015
ita,4.46,2020
ita,4.12,2025
ita,4.04,2030
ita,4.11,2035
ita,4.27,2040
ita,4.43,2045
ita,4.50,2050
jam,11.89,1950
jam,11.86,1955
jam,13.63,1960
jam,14.55,1965
jam,16.43,1970
jam,15.55,1975
jam,13.55,1980
jam,11.80,1985
jam,11.97,1990
jam,11.35,1995
jam,11.22,2000
jam,10.68,2005
jam,9.33,2010
jam,8.90,2015
jam,8.57,2020
jam,8.31,2025
jam,7.83,2030
jam,7.28,2035
jam,6.75,2040
jam,6.38,2045
jam,6.19,2050
jpn,11.41,1950
jpn,12.51,1955
jpn,9.96,1960
jpn,7.99,1965
jpn,7.88,1970
jpn,7.96,1975
jpn,8.66,1980
jpn,7.10,1985
jpn,6.10,1990
jpn,5.24,1995
jpn,4.76,2000
jpn,4.62,2005
jpn,4.45,2010
jpn,4.14,2015
jpn,3.84,2020
jpn,3.62,2025
jpn,3.57,2030
jpn,3.62,2035
jpn,3.70,2040
jpn,3.73,2045
jpn,3.73,2050
jor,14.83,1950
jor,15.08,1955
jor,14.16,1960
jor,14.09,1965
jor,15.03,1970
jor,15.19,1975
jor,16.53,1980
jor,15.41,1985
jor,15.46,1990
jor,13.66,1995
jor,12.92,2000
jor,12.58,2005
jor,11.06,2010
jor,11.01,2015
jor,10.26,2020
jor,9.17,2025
jor,8.36,2030
jor,7.72,2035
jor,7.18,2040
jor,6.72,2045
jor,6.50,2050
kaz,8.53,1950
kaz,10.00,1955
kaz,12.09,1960
kaz,13.41,1965
kaz,13.40,1970
kaz,10.90,1975
kaz,10.82,1980
kaz,10.50,1985
kaz,10.46,1990
kaz,10.79,1995
kaz,9.44,2000
kaz,7.23,2005
kaz,7.54,2010
kaz,9.02,2015
kaz,8.63,2020
kaz,7.83,2025
kaz,6.92,2030
kaz,6.41,2035
kaz,6.40,2040
kaz,6.54,2045
kaz,6.46,2050
ken,11.64,1950
ken,13.60,1955
ken,15.26,1960
ken,15.65,1965
ken,15.89,1970
ken,16.01,1975
ken,16.36,1980
ken,16.42,1985
ken,16.36,1990
ken,15.76,1995
ken,14.24,2000
ken,13.83,2005
ken,14.07,2010
ken,14.41,2015
ken,13.71,2020
ken,12.64,2025
ken,11.72,2030
ken,11.14,2035
ken,10.72,2040
ken,10.23,2045
ken,9.62,2050
prk,16.41,1950
prk,14.34,1955
prk,8.88,1960
prk,13.47,1965
prk,12.15,1970
prk,14.12,1975
prk,12.54,1980
prk,8.10,1985
prk,9.28,1990
prk,8.62,1995
prk,9.04,2000
prk,8.04,2005
prk,6.82,2010
prk,6.29,2015
prk,6.28,2020
prk,6.44,2025
prk,6.33,2030
prk,5.95,2035
prk,5.59,2040
prk,5.46,2045
prk,5.54,2050
kor,13.94,1950
kor,13.54,1955
kor,15.09,1960
kor,15.72,1965
kor,14.42,1970
kor,12.83,1975
kor,11.83,1980
kor,9.72,1985
kor,8.86,1990
kor,6.98,1995
kor,7.47,2000
kor,6.65,2005
kor,5.02,2010
kor,4.60,2015
kor,4.46,2020
kor,4.29,2025
kor,4.21,2030
kor,4.10,2035
kor,3.95,2040
kor,3.81,2045
kor,3.76,2050
kwt,11.11,1950
kwt,11.11,1955
kwt,11.51,1960
kwt,12.79,1965
kwt,14.90,1970
kwt,15.38,1975
kwt,13.51,1980
kwt,12.44,1985
kwt,12.33,1990
kwt,9.97,1995
kwt,8.62,2000
kwt,7.97,2005
kwt,7.70,2010
kwt,7.73,2015
kwt,7.15,2020
kwt,6.52,2025
kwt,6.08,2030
kwt,5.85,2035
kwt,5.81,2040
kwt,5.80,2045
kwt,5.69,2050
kgz,7.59,1950
kgz,8.63,1955
kgz,12.06,1960
kgz,14.39,1965
kgz,14.70,1970
kgz,12.61,1975
kgz,12.40,1980
kgz,11.86,1985
kgz,12.49,1990
kgz,13.09,1995
kgz,11.91,2000
kgz,10.32,2005
kgz,9.03,2010
kgz,9.70,2015
kgz,9.34,2020
kgz,8.45,2025
kgz,7.43,2030
kgz,6.70,2035
kgz,6.58,2040
kgz,6.53,2045
kgz,6.31,2050
lao,12.85,1950
lao,13.29,1955
lao,14.31,1960
lao,13.78,1965
lao,13.63,1970
lao,13.71,1975
lao,14.67,1980
lao,14.17,1985
lao,14.19,1990
lao,14.62,1995
lao,14.48,2000
lao,14.12,2005
lao,11.61,2010
lao,11.24,2015
lao,10.89,2020
lao,10.55,2025
lao,10.00,2030
lao,9.17,2035
lao,8.43,2040
lao,7.95,2045
lao,7.62,2050
lva,8.36,1950
lva,7.49,1955
lva,7.31,1960
lva,7.55,1965
lva,7.46,1970
lva,6.63,1975
lva,7.04,1980
lva,6.78,1985
lva,7.07,1990
lva,7.94,1995
lva,5.69,2000
lva,4.19,2005
lva,4.50,2010
lva,5.15,2015
lva,5.53,2020
lva,5.48,2025
lva,5.13,2030
lva,4.57,2035
lva,4.38,2040
lva,4.74,2045
lva,5.18,2050
lbn,10.46,1950
lbn,11.54,1955
lbn,13.49,1960
lbn,14.57,1965
lbn,14.20,1970
lbn,13.40,1975
lbn,13.00,1980
lbn,12.42,1985
lbn,12.18,1990
lbn,10.46,1995
lbn,10.28,2000
lbn,9.70,2005
lbn,7.88,2010
lbn,7.25,2015
lbn,7.17,2020
lbn,7.05,2025
lbn,6.82,2030
lbn,6.43,2035
lbn,5.98,2040
lbn,5.71,2045
lbn,5.64,2050
lso,13.10,1950
lso,13.89,1955
lso,13.83,1960
lso,14.22,1965
lso,14.45,1970
lso,14.52,1975
lso,14.67,1980
lso,14.78,1985
lso,15.11,1990
lso,14.87,1995
lso,13.77,2000
lso,13.53,2005
lso,12.71,2010
lso,12.18,2015
lso,11.84,2020
lso,11.48,2025
lso,11.02,2030
lso,10.49,2035
lso,10.05,2040
lso,9.68,2045
lso,9.32,2050
lbr,13.24,1950
lbr,13.16,1955
lbr,12.95,1960
lbr,14.85,1965
lbr,15.26,1970
lbr,14.86,1975
lbr,13.46,1980
lbr,14.53,1985
lbr,14.70,1990
lbr,14.54,1995
lbr,14.41,2000
lbr,14.38,2005
lbr,14.07,2010
lbr,13.63,2015
lbr,13.12,2020
lbr,12.43,2025
lbr,11.68,2030
lbr,10.97,2035
lbr,10.34,2040
lbr,9.75,2045
lbr,9.20,2050
lby,13.61,1950
lby,13.77,1955
lby,14.01,1960
lby,13.93,1965
lby,14.29,1970
lby,15.38,1975
lby,15.66,1980
lby,15.61,1985
lby,16.01,1990
lby,12.12,1995
lby,10.17,2000
lby,9.95,2005
lby,10.13,2010
lby,10.02,2015
lby,9.40,2020
lby,8.26,2025
lby,7.08,2030
lby,6.33,2035
lby,6.22,2040
lby,6.42,2045
lby,6.42,2050
ltu,9.08,1950
ltu,8.13,1955
ltu,8.96,1960
ltu,9.56,1965
ltu,9.49,1970
ltu,8.24,1975
ltu,7.97,1980
ltu,7.45,1985
ltu,7.60,1990
ltu,7.75,1995
ltu,6.77,2000
ltu,5.36,2005
ltu,4.52,2010
ltu,4.74,2015
ltu,5.03,2020
ltu,5.16,2025
ltu,5.12,2030
ltu,4.85,2035
ltu,4.49,2040
ltu,4.52,2045
ltu,4.80,2050
lux,6.78,1950
lux,6.25,1955
lux,7.03,1960
lux,7.49,1965
lux,7.71,1970
lux,6.94,1975
lux,6.04,1980
lux,5.71,1985
lux,5.77,1990
lux,5.88,1995
lux,6.44,2000
lux,6.29,2005
lux,5.69,2010
lux,5.60,2015
lux,5.47,2020
lux,5.67,2025
lux,5.86,2030
lux,5.87,2035
lux,5.78,2040
lux,5.54,2045
lux,5.43,2050
mac,7.89,1950
mac,12.29,1955
mac,14.45,1960
mac,13.94,1965
mac,12.94,1970
mac,8.30,1975
mac,7.91,1980
mac,6.23,1985
mac,8.87,1990
mac,9.69,1995
mac,7.69,2000
mac,5.13,2005
mac,3.65,2010
mac,4.04,2015
mac,4.27,2020
mac,4.15,2025
mac,3.93,2030
mac,3.43,2035
mac,3.10,2040
mac,3.16,2045
mac,3.37,2050
mkd,10.74,1950
mkd,12.48,1955
mkd,12.56,1960
mkd,11.88,1965
mkd,10.81,1970
mkd,10.08,1975
mkd,9.31,1980
mkd,9.25,1985
mkd,8.80,1990
mkd,8.19,1995
mkd,7.62,2000
mkd,6.58,2005
mkd,5.73,2010
mkd,5.33,2015
mkd,5.33,2020
mkd,5.35,2025
mkd,5.16,2030
mkd,4.94,2035
mkd,4.73,2040
mkd,4.68,2045
mkd,4.79,2050
mdg,11.88,1950
mdg,12.07,1955
mdg,14.09,1960
mdg,14.37,1965
mdg,14.48,1970
mdg,14.60,1975
mdg,15.02,1980
mdg,15.19,1985
mdg,13.76,1990
mdg,14.66,1995
mdg,14.95,2000
mdg,14.84,2005
mdg,14.08,2010
mdg,13.39,2015
mdg,12.74,2020
mdg,12.07,2025
mdg,11.38,2030
mdg,10.71,2035
mdg,10.08,2040
mdg,9.50,2045
mdg,8.97,2050
mwi,14.43,1950
mwi,14.87,1955
mwi,14.19,1960
mwi,14.59,1965
mwi,14.89,1970
mwi,15.09,1975
mwi,14.78,1980
mwi,15.70,1985
mwi,15.02,1990
mwi,14.07,1995
mwi,15.11,2000
mwi,15.71,2005
mwi,15.27,2010
mwi,14.56,2015
mwi,14.09,2020
mwi,13.65,2025
mwi,13.00,2030
mwi,12.18,2035
mwi,11.38,2040
mwi,10.71,2045
mwi,10.14,2050
mys,12.30,1950
mys,13.78,1955
mys,15.01,1960
mys,15.42,1965
mys,15.17,1970
mys,13.90,1975
mys,13.45,1980
mys,11.71,1985
mys,12.80,1990
mys,11.99,1995
mys,11.35,2000
mys,10.36,2005
mys,9.78,2010
mys,9.06,2015
mys,8.48,2020
mys,7.88,2025
mys,7.25,2030
mys,6.68,2035
mys,6.47,2040
mys,6.30,2045
mys,6.11,2050
mdv,11.11,1950
mdv,11.11,1955
mdv,14.43,1960
mdv,13.76,1965
mdv,13.33,1970
mdv,13.24,1975
mdv,13.92,1980
mdv,14.59,1985
mdv,16.13,1990
mdv,15.85,1995
mdv,14.29,2000
mdv,10.62,2005
mdv,8.31,2010
mdv,8.33,2015
mdv,8.31,2020
mdv,8.09,2025
mdv,7.44,2030
mdv,6.70,2035
mdv,6.03,2040
mdv,5.84,2045
mdv,5.92,2050
mli,12.96,1950
mli,12.64,1955
mli,12.21,1960
mli,13.14,1965
mli,13.36,1970
mli,13.75,1975
mli,13.91,1980
mli,13.81,1985
mli,14.56,1990
mli,14.87,1995
mli,14.82,2000
mli,14.32,2005
mli,14.27,2010
mli,14.45,2015
mli,14.10,2020
mli,13.38,2025
mli,12.61,2030
mli,11.81,2035
mli,11.22,2040
mli,10.73,2045
mli,10.23,2050
mlt,9.65,1950
mlt,14.33,1955
mlt,13.33,1960
mlt,11.80,1965
mlt,9.18,1970
mlt,7.57,1975
mlt,7.76,1980
mlt,8.14,1985
mlt,7.82,1990
mlt,7.41,1995
mlt,6.70,2000
mlt,5.97,2005
mlt,4.90,2010
mlt,4.57,2015
mlt,4.49,2020
mlt,4.70,2025
mlt,4.67,2030
mlt,4.47,2035
mlt,4.28,2040
mlt,4.06,2045
mlt,4.09,2050
mtq,11.31,1950
mtq,13.06,1955
mtq,14.79,1960
mtq,15.16,1965
mtq,13.72,1970
mtq,13.64,1975
mtq,9.79,1980
mtq,8.82,1985
mtq,8.08,1990
mtq,8.13,1995
mtq,7.81,2000
mtq,7.05,2005
mtq,6.65,2010
mtq,6.02,2015
mtq,5.54,2020
mtq,5.52,2025
mtq,5.52,2030
mtq,5.31,2035
mtq,5.12,2040
mtq,4.99,2045
mtq,4.86,2050
mrt,14.00,1950
mrt,13.84,1955
mrt,13.62,1960
mrt,14.52,1965
mrt,14.71,1970
mrt,14.73,1975
mrt,14.68,1980
mrt,14.74,1985
mrt,14.65,1990
mrt,14.41,1995
mrt,13.90,2000
mrt,13.37,2005
mrt,13.02,2010
mrt,12.63,2015
mrt,12.03,2020
mrt,11.12,2025
mrt,10.35,2030
mrt,9.81,2035
mrt,9.34,2040
mrt,8.89,2045
mrt,8.38,2050
mus,14.81,1950
mus,14.91,1955
mus,15.48,1960
mus,15.54,1965
mus,15.98,1970
mus,13.21,1975
mus,11.90,1980
mus,10.54,1985
mus,9.66,1990
mus,8.60,1995
mus,9.28,2000
mus,8.23,2005
mus,7.40,2010
mus,6.58,2015
mus,6.70,2020
mus,6.57,2025
mus,6.41,2030
mus,6.09,2035
mus,5.87,2040
mus,5.73,2045
mus,5.68,2050
myt,12.50,1950
myt,10.53,1955
myt,13.04,1960
myt,12.90,1965
myt,16.22,1970
myt,15.22,1975
myt,16.36,1980
myt,15.49,1985
myt,15.22,1990
myt,14.63,1995
myt,14.86,2000
myt,14.94,2005
myt,12.63,2010
myt,10.81,2015
myt,10.12,2020
myt,9.82,2025
myt,9.27,2030
myt,8.59,2035
myt,7.51,2040
myt,6.81,2045
myt,6.75,2050
mex,13.93,1950
mex,13.89,1955
mex,15.34,1960
mex,15.51,1965
mex,15.25,1970
mex,15.25,1975
mex,15.55,1980
mex,14.19,1985
mex,12.72,1990
mex,11.81,1995
mex,11.35,2000
mex,10.21,2005
mex,9.40,2010
mex,8.53,2015
mex,7.71,2020
mex,6.95,2025
mex,6.54,2030
mex,6.30,2035
mex,6.00,2040
mex,5.67,2045
mex,5.39,2050
fsm,12.50,1950
fsm,13.51,1955
fsm,15.91,1960
fsm,15.09,1965
fsm,14.75,1970
fsm,16.13,1975
fsm,16.67,1980
fsm,15.29,1985
fsm,15.79,1990
fsm,14.95,1995
fsm,13.08,2000
fsm,12.73,2005
fsm,12.61,2010
fsm,11.50,2015
fsm,10.17,2020
fsm,9.92,2025
fsm,9.60,2030
fsm,8.59,2035
fsm,7.69,2040
fsm,7.03,2045
fsm,6.25,2050
mda,8.75,1950
mda,8.04,1955
mda,11.13,1960
mda,12.20,1965
mda,11.10,1970
mda,8.83,1975
mda,8.98,1980
mda,8.92,1985
mda,9.51,1990
mda,9.63,1995
mda,7.78,2000
mda,5.75,2005
mda,4.92,2010
mda,5.98,2015
mda,6.22,2020
mda,6.01,2025
mda,5.40,2030
mda,4.86,2035
mda,4.81,2040
mda,5.17,2045
mda,5.48,2050
mng,13.57,1950
mng,13.78,1955
mng,13.94,1960
mng,14.09,1965
mng,14.37,1970
mng,14.38,1975
mng,14.37,1980
mng,13.93,1985
mng,13.48,1990
mng,14.10,1995
mng,11.60,2000
mng,9.37,2005
mng,8.00,2010
mng,8.27,2015
mng,8.10,2020
mng,7.75,2025
mng,7.29,2030
mng,6.56,2035
mng,6.00,2040
mng,5.86,2045
mng,5.95,2050
mne,11.59,1950
mne,12.18,1955
mne,12.42,1960
mne,12.03,1965
mne,10.98,1970
mne,9.84,1975
mne,9.01,1980
mne,9.04,1985
mne,8.87,1990
mne,8.52,1995
mne,6.68,2000
mne,6.89,2005
mne,6.40,2010
mne,5.92,2015
mne,6.01,2020
mne,5.85,2025
mne,5.83,2030
mne,5.70,2035
mne,5.56,2040
mne,5.43,2045
mne,5.31,2050
mar,14.34,1950
mar,14.44,1955
mar,14.50,1960
mar,15.48,1965
mar,16.04,1970
mar,15.04,1975
mar,14.19,1980
mar,13.57,1985
mar,13.75,1990
mar,12.59,1995
mar,11.24,2000
mar,10.00,2005
mar,9.06,2010
mar,8.99,2015
mar,8.77,2020
mar,8.26,2025
mar,7.57,2030
mar,6.95,2035
mar,6.55,2040
mar,6.33,2045
mar,6.24,2050
moz,13.19,1950
moz,13.21,1955
moz,13.37,1960
moz,13.70,1965
moz,13.94,1970
moz,14.07,1975
moz,14.04,1980
moz,14.64,1985
moz,15.46,1990
moz,14.30,1995
moz,14.13,2000
moz,14.26,2005
moz,14.92,2010
moz,14.24,2015
moz,13.39,2020
moz,12.67,2025
moz,12.10,2030
moz,11.59,2035
moz,11.03,2040
moz,10.42,2045
moz,9.82,2050
mmr,10.46,1950
mmr,11.13,1955
mmr,13.95,1960
mmr,13.83,1965
mmr,13.52,1970
mmr,13.40,1975
mmr,13.66,1980
mmr,12.85,1985
mmr,12.53,1990
mmr,11.15,1995
mmr,9.96,2000
mmr,9.03,2005
mmr,8.83,2010
mmr,8.54,2015
mmr,8.15,2020
mmr,7.58,2025
mmr,7.00,2030
mmr,6.57,2035
mmr,6.30,2040
mmr,6.14,2045
mmr,6.04,2050
nam,12.58,1950
nam,13.11,1955
nam,13.67,1960
nam,13.76,1965
nam,13.99,1970
nam,14.27,1975
nam,15.58,1980
nam,15.80,1985
nam,14.28,1990
nam,14.21,1995
nam,13.98,2000
nam,12.89,2005
nam,12.02,2010
nam,11.57,2015
nam,11.02,2020
nam,10.54,2025
nam,10.03,2030
nam,9.46,2035
nam,8.91,2040
nam,8.48,2045
nam,8.14,2050
npl,13.57,1950
npl,12.33,1955
npl,13.01,1960
npl,13.38,1965
npl,13.60,1970
npl,13.69,1975
npl,13.83,1980
npl,14.03,1985
npl,13.99,1990
npl,13.83,1995
npl,13.75,2000
npl,13.34,2005
npl,12.09,2010
npl,10.65,2015
npl,10.05,2020
npl,9.77,2025
npl,9.31,2030
npl,8.64,2035
npl,7.99,2040
npl,7.49,2045
npl,7.13,2050
nld,9.21,1950
nld,11.03,1955
nld,9.64,1960
nld,9.37,1965
nld,9.31,1970
nld,8.81,1975
nld,7.43,1980
nld,6.15,1985
nld,5.93,1990
nld,6.19,1995
nld,6.26,2000
nld,6.08,2005
nld,6.04,2010
nld,5.54,2015
nld,5.29,2020
nld,5.32,2025
nld,5.46,2030
nld,5.49,2035
nld,5.44,2040
nld,5.32,2045
nld,5.24,2050
ant,10.81,1950
ant,13.11,1955
ant,13.33,1960
ant,14.38,1965
ant,12.10,1970
ant,10.78,1975
ant,10.17,1980
ant,9.39,1985
ant,8.99,1990
ant,8.90,1995
ant,8.84,2000
ant,7.57,2005
ant,6.96,2010
ant,6.34,2015
ant,5.74,2020
ant,5.19,2025
ant,4.76,2030
ant,4.39,2035
ant,4.46,2040
ant,4.54,2045
ant,4.66,2050
ncl,12.70,1950
ncl,11.76,1955
ncl,12.99,1960
ncl,13.04,1965
ncl,13.08,1970
ncl,13.18,1975
ncl,12.77,1980
ncl,11.61,1985
ncl,10.53,1990
ncl,10.42,1995
ncl,9.72,2000
ncl,9.32,2005
ncl,8.23,2010
ncl,7.75,2015
ncl,7.24,2020
ncl,6.91,2025
ncl,6.56,2030
ncl,6.36,2035
ncl,6.09,2040
ncl,5.93,2045
ncl,5.79,2050
nzl,9.28,1950
nzl,10.86,1955
nzl,10.71,1960
nzl,11.15,1965
nzl,10.78,1970
nzl,9.86,1975
nzl,9.40,1980
nzl,7.82,1985
nzl,7.41,1990
nzl,7.79,1995
nzl,7.83,2000
nzl,7.01,2005
nzl,6.64,2010
nzl,6.57,2015
nzl,6.42,2020
nzl,6.21,2025
nzl,5.97,2030
nzl,5.74,2035
nzl,5.59,2040
nzl,5.54,2045
nzl,5.51,2050
nic,14.30,1950
nic,12.92,1955
nic,16.11,1960
nic,16.67,1965
nic,15.51,1970
